period_covered,utilization_type,state_code,number_of_prescriptions,total_amount_reimbursed,Prescription
2015,MCOU,VA,785,15766.93,Methadone
2015,MCOU,VA,854,24289.81,Methadone
2015,MCOU,WA,13,162.42,Methadone
2015,MCOU,WA,15,149.77,Methadone
2015,MCOU,WA,15,614.29,Methadone
2015,MCOU,WA,18,810.15,Methadone
2015,MCOU,WA,30,551.89,Methadone
2015,MCOU,WA,223,1943.59,Methadone
2015,MCOU,WA,284,2446.03,Methadone
2015,MCOU,WA,288,2344.62,Methadone
2015,MCOU,WA,327,2939.35,Methadone
2015,MCOU,WA,453,6259.68,Methadone
2015,MCOU,WA,608,9003.6,Methadone
2015,MCOU,WA,856,12960.54,Methadone
2015,MCOU,WA,1077,14759.32,Methadone
2015,MCOU,WA,1080,15562.71,Methadone
2015,MCOU,WA,1182,10220.03,Methadone
2015,MCOU,WA,1194,10547.63,Methadone
2015,MCOU,WA,1206,10395.8,Methadone
2015,MCOU,WA,1211,16108.54,Methadone
2015,MCOU,WA,1278,11403.01,Methadone
2015,MCOU,WA,1568,21986.78,Methadone
2015,MCOU,WA,1939,27060.6,Methadone
2015,MCOU,WA,3220,46831.15,Methadone
2015,MCOU,WA,3608,52968.25,Methadone
2015,MCOU,WA,4369,63658.12,Methadone
2015,MCOU,WA,4539,66212.73,Methadone
2015,MCOU,WV,14,258.61,Methadone
2015,MCOU,WV,23,323.44,Methadone
2015,MCOU,WV,23,696.79,Methadone
2015,MCOU,WV,34,987.39,Methadone
2015,MCOU,WV,37,475.82,Methadone
2015,MCOU,WV,38,711.62,Methadone
2015,MCOU,WV,43,1129.62,Methadone
2015,MCOU,WV,48,1637.93,Methadone
2015,MCOU,WV,62,2059.08,Methadone
2015,MCOU,WV,103,1521.52,Methadone
2015,MCOU,XX,13,154.89,Methadone
2015,MCOU,XX,13,285.45,Methadone
2015,MCOU,XX,14,186.13,Methadone
2015,MCOU,XX,14,1137.07,Methadone
2015,MCOU,XX,16,242.6,Methadone
2015,MCOU,XX,16,1126.35,Methadone
2015,MCOU,XX,19,333.56,Methadone
2015,MCOU,XX,19,1436.69,Methadone
2015,MCOU,XX,21,49.93,Methadone
2015,MCOU,XX,21,399.56,Methadone
2015,MCOU,XX,21,661.62,Methadone
2015,MCOU,XX,23,530.73,Methadone
2015,MCOU,XX,24,302.6,Methadone
2015,MCOU,XX,25,886.82,Methadone
2015,MCOU,XX,26,472.84,Methadone
2015,MCOU,XX,26,546.51,Methadone
2015,MCOU,XX,26,1017.92,Methadone
2015,MCOU,XX,26,2515.79,Methadone
2015,MCOU,XX,27,872.52,Methadone
2015,MCOU,XX,29,714.56,Methadone
2015,MCOU,XX,29,939.76,Methadone
2015,MCOU,XX,30,1223.11,Methadone
2015,MCOU,XX,31,160.58,Methadone
2015,MCOU,XX,32,944.51,Methadone
2015,MCOU,XX,36,808.91,Methadone
2015,MCOU,XX,36,2717.84,Methadone
2015,MCOU,XX,37,1152.18,Methadone
2015,MCOU,XX,39,906.28,Methadone
2015,MCOU,XX,39,1270.96,Methadone
2015,MCOU,XX,40,539.17,Methadone
2015,MCOU,XX,44,2906.23,Methadone
2015,MCOU,XX,46,600.01,Methadone
2015,MCOU,XX,46,2137.7,Methadone
2015,MCOU,XX,46,3148.06,Methadone
2015,MCOU,XX,53,1240.65,Methadone
2015,MCOU,XX,54,238.27,Methadone
2015,MCOU,XX,55,573.8,Methadone
2015,MCOU,XX,60,4875.66,Methadone
2015,MCOU,XX,63,549.16,Methadone
2015,MCOU,XX,70,9872.66,Methadone
2015,MCOU,XX,78,3427.01,Methadone
2015,MCOU,XX,80,3471.76,Methadone
2015,MCOU,XX,81,3417.87,Methadone
2015,MCOU,XX,85,2987.33,Methadone
2015,MCOU,XX,87,3694.77,Methadone
2015,MCOU,XX,93,2906.27,Methadone
2015,MCOU,XX,110,5163.98,Methadone
2015,MCOU,XX,132,4046.84,Methadone
2015,MCOU,XX,137,5413.42,Methadone
2015,MCOU,XX,163,8125.46,Methadone
2015,MCOU,XX,166,12677.71,Methadone
2015,MCOU,XX,168,2276.12,Methadone
2015,MCOU,XX,188,8853.84,Methadone
2015,MCOU,XX,191,8939.61,Methadone
2015,MCOU,XX,194,10303.89,Methadone
2015,MCOU,XX,219,3474.08,Methadone
2015,MCOU,XX,254,4111.2,Methadone
2015,MCOU,XX,284,20886.74,Methadone
2015,MCOU,XX,441,19825.09,Methadone
2015,MCOU,XX,470,5952.4,Methadone
2015,MCOU,XX,560,6447.86,Methadone
2015,MCOU,XX,597,7955.9,Methadone
2015,MCOU,XX,5240,85266.78,Methadone
2015,MCOU,XX,5505,83007.84,Methadone
2015,MCOU,XX,5693,89054.54,Methadone
2015,MCOU,XX,5762,92504.69,Methadone
2015,MCOU,XX,6595,81870.63,Methadone
2015,MCOU,XX,7270,110104.76,Methadone
2015,MCOU,XX,7279,105832.16,Methadone
2015,MCOU,XX,7434,113043.95,Methadone
2015,MCOU,XX,16624,277643.87,Methadone
2015,MCOU,XX,17021,539265.87,Methadone
2015,MCOU,XX,18754,605120,Methadone
2015,MCOU,XX,19045,590068.03,Methadone
2015,MCOU,XX,21575,639594.81,Methadone
2015,MCOU,XX,21891,371017.48,Methadone
2015,MCOU,XX,26378,449624.87,Methadone
2015,MCOU,XX,26676,781980.44,Methadone
2015,MCOU,XX,27821,471416,Methadone
2015,MCOU,XX,33122,1031795.01,Methadone
2015,MCOU,XX,35649,1011915.12,Methadone
2015,MCOU,XX,37586,1199026.23,Methadone
2016,FFSU,AK,12,392.02,Methadone
2016,FFSU,AK,18,464.36,Methadone
2016,FFSU,AK,19,490.75,Methadone
2016,FFSU,AK,40,1199.01,Methadone
2016,FFSU,AK,43,1151.85,Methadone
2016,FFSU,AK,43,1651.92,Methadone
2016,FFSU,AK,56,1873.47,Methadone
2016,FFSU,AK,83,2794.13,Methadone
2016,FFSU,AK,85,1995.42,Methadone
2016,FFSU,AK,87,2983.68,Methadone
2016,FFSU,AK,97,2113.36,Methadone
2016,FFSU,AK,99,2868.04,Methadone
2016,FFSU,AK,104,2289.7,Methadone
2016,FFSU,AK,124,4046.28,Methadone
2016,FFSU,AK,156,5142.16,Methadone
2016,FFSU,AL,19,1055.01,Methadone
2016,FFSU,AL,22,492.36,Methadone
2016,FFSU,AL,24,582.78,Methadone
2016,FFSU,AL,24,584.41,Methadone
2016,FFSU,AL,27,573.61,Methadone
2016,FFSU,AL,30,730.52,Methadone
2016,FFSU,AL,31,743.95,Methadone
2016,FFSU,AL,32,735.26,Methadone
2016,FFSU,AL,39,945.98,Methadone
2016,FFSU,AL,81,2644.59,Methadone
2016,FFSU,AL,92,3077.5,Methadone
2016,FFSU,AL,94,2781.25,Methadone
2016,FFSU,AL,100,3565.89,Methadone
2016,FFSU,AL,110,4124,Methadone
2016,FFSU,AL,123,4031.3,Methadone
2016,FFSU,AL,156,6117.82,Methadone
2016,FFSU,AL,169,6151.02,Methadone
2016,FFSU,AL,188,6101,Methadone
2016,FFSU,AL,197,6576.75,Methadone
2016,FFSU,AL,211,7158.17,Methadone
2016,FFSU,AL,248,8707.28,Methadone
2016,FFSU,AR,12,311.65,Methadone
2016,FFSU,AR,29,578.21,Methadone
2016,FFSU,AR,31,667.74,Methadone
2016,FFSU,AR,55,1303.23,Methadone
2016,FFSU,AR,59,1344.74,Methadone
2016,FFSU,AR,80,1620.69,Methadone
2016,FFSU,AR,83,1783.81,Methadone
2016,FFSU,AR,100,2957.41,Methadone
2016,FFSU,AR,128,2445.9,Methadone
2016,FFSU,AR,165,3304.75,Methadone
2016,FFSU,AR,171,4581.8,Methadone
2016,FFSU,AR,174,7466.7,Methadone
2016,FFSU,AR,253,8386.88,Methadone
2016,FFSU,AR,313,11146.15,Methadone
2016,FFSU,AR,333,9775.89,Methadone
2016,FFSU,AR,458,9291.3,Methadone
2016,FFSU,AZ,14,243.45,Methadone
2016,FFSU,AZ,16,275.08,Methadone
2016,FFSU,AZ,17,184.04,Methadone
2016,FFSU,AZ,17,264.96,Methadone
2016,FFSU,CA,13,1227.64,Methadone
2016,FFSU,CA,17,806.41,Methadone
2016,FFSU,CA,25,650.02,Methadone
2016,FFSU,CA,27,1657.06,Methadone
2016,FFSU,CA,27,1967.47,Methadone
2016,FFSU,CA,29,1833.2,Methadone
2016,FFSU,CA,29,1996.42,Methadone
2016,FFSU,CA,34,2258.94,Methadone
2016,FFSU,CA,59,970.93,Methadone
2016,FFSU,CA,61,2502.34,Methadone
2016,FFSU,CA,66,917.89,Methadone
2016,FFSU,CA,67,738.73,Methadone
2016,FFSU,CA,68,710.79,Methadone
2016,FFSU,CA,79,1786.13,Methadone
2016,FFSU,CA,84,3874.55,Methadone
2016,FFSU,CA,88,1931.32,Methadone
2016,FFSU,CA,105,3478.43,Methadone
2016,FFSU,CA,234,4335.03,Methadone
2016,FFSU,CA,250,4477.42,Methadone
2016,FFSU,CA,280,5266.29,Methadone
2016,FFSU,CA,349,7126.03,Methadone
2016,FFSU,CA,467,14962.02,Methadone
2016,FFSU,CA,482,14571.91,Methadone
2016,FFSU,CA,706,12261.37,Methadone
2016,FFSU,CA,715,12957.79,Methadone
2016,FFSU,CA,869,17637.56,Methadone
2016,FFSU,CA,930,14474.63,Methadone
2016,FFSU,CA,964,18175.82,Methadone
2016,FFSU,CA,1122,17848.87,Methadone
2016,FFSU,CA,1239,41102.94,Methadone
2016,FFSU,CA,1257,42439.36,Methadone
2016,FFSU,CA,1528,47464.14,Methadone
2016,FFSU,CA,1593,45383.24,Methadone
2016,FFSU,CA,1669,55502,Methadone
2016,FFSU,CA,1827,60671.3,Methadone
2016,FFSU,CA,1830,29402.6,Methadone
2016,FFSU,CA,1847,57355.17,Methadone
2016,FFSU,CA,2014,34925.18,Methadone
2016,FFSU,CA,2038,65924.94,Methadone
2016,FFSU,CO,15,199.84,Methadone
2016,FFSU,CO,17,226.82,Methadone
2016,FFSU,CO,21,260.35,Methadone
2016,FFSU,CO,30,514.41,Methadone
2016,FFSU,CO,34,490.17,Methadone
2016,FFSU,CO,42,1003.38,Methadone
2016,FFSU,CO,61,1617.83,Methadone
2016,FFSU,CO,129,2988.31,Methadone
2016,FFSU,CO,139,3413.53,Methadone
2016,FFSU,CO,146,3500.57,Methadone
2016,FFSU,CO,159,3550.03,Methadone
2016,FFSU,CO,314,7997.58,Methadone
2016,FFSU,CO,320,10947.13,Methadone
2016,FFSU,CO,326,9426.9,Methadone
2016,FFSU,CO,351,9340.18,Methadone
2016,FFSU,CO,363,8886.71,Methadone
2016,FFSU,CO,384,9680.47,Methadone
2016,FFSU,CO,401,9109.19,Methadone
2016,FFSU,CO,446,10075.26,Methadone
2016,FFSU,CO,530,18964.6,Methadone
2016,FFSU,CO,543,17260.33,Methadone
2016,FFSU,CO,581,16782.03,Methadone
2016,FFSU,CO,589,15263.33,Methadone
2016,FFSU,CO,602,16673.2,Methadone
2016,FFSU,CO,647,16346.62,Methadone
2016,FFSU,CO,675,19139.15,Methadone
2016,FFSU,CO,806,25678.77,Methadone
2016,FFSU,CT,13,226,Methadone
2016,FFSU,CT,20,236.29,Methadone
2016,FFSU,CT,22,287.21,Methadone
2016,FFSU,CT,24,364.98,Methadone
2016,FFSU,CT,25,273.95,Methadone
2016,FFSU,CT,25,328.82,Methadone
2016,FFSU,CT,27,393.46,Methadone
2016,FFSU,CT,33,1227.07,Methadone
2016,FFSU,CT,37,247.56,Methadone
2016,FFSU,CT,62,415.47,Methadone
2016,FFSU,CT,66,1206.7,Methadone
2016,FFSU,CT,80,1462.39,Methadone
2016,FFSU,CT,99,1294.89,Methadone
2016,FFSU,CT,112,3137.79,Methadone
2016,FFSU,CT,115,2863.81,Methadone
2016,FFSU,CT,214,7254.18,Methadone
2016,FFSU,CT,232,8508.28,Methadone
2016,FFSU,CT,292,4232.87,Methadone
2016,FFSU,CT,309,11486.1,Methadone
2016,FFSU,CT,320,5067.83,Methadone
2016,FFSU,CT,363,11534.06,Methadone
2016,FFSU,CT,373,6981.05,Methadone
2016,FFSU,CT,376,21763.85,Methadone
2016,FFSU,CT,381,6090.5,Methadone
2016,FFSU,CT,385,13559.61,Methadone
2016,FFSU,CT,393,22986.5,Methadone
2016,FFSU,CT,468,14939.96,Methadone
2016,FFSU,DC,13,229.57,Methadone
2016,FFSU,DC,18,355.78,Methadone
2016,FFSU,DC,18,458.86,Methadone
2016,FFSU,DC,19,379.86,Methadone
2016,FFSU,DC,20,329.99,Methadone
2016,FFSU,DC,22,443.34,Methadone
2016,FFSU,DC,23,483.24,Methadone
2016,FFSU,DC,25,443.09,Methadone
2016,FFSU,DC,25,514.42,Methadone
2016,FFSU,GA,12,158.78,Methadone
2016,FFSU,GA,16,1028.53,Methadone
2016,FFSU,GA,18,432.69,Methadone
2016,FFSU,GA,18,955.99,Methadone
2016,FFSU,GA,21,309.53,Methadone
2016,FFSU,GA,22,277.62,Methadone
2016,FFSU,GA,23,420.84,Methadone
2016,FFSU,GA,26,417.25,Methadone
2016,FFSU,GA,73,1130.5,Methadone
2016,FFSU,GA,80,1165.39,Methadone
2016,FFSU,GA,100,1441.35,Methadone
2016,FFSU,GA,103,2573.11,Methadone
2016,FFSU,GA,125,1599.87,Methadone
2016,FFSU,GA,135,1760.08,Methadone
2016,FFSU,GA,136,1892.24,Methadone
2016,FFSU,GA,138,1793.6,Methadone
2016,FFSU,GA,149,2028.79,Methadone
2016,FFSU,GA,165,3754.09,Methadone
2016,FFSU,GA,439,11658.55,Methadone
2016,FFSU,GA,459,8006.95,Methadone
2016,FFSU,GA,467,20207.55,Methadone
2016,FFSU,GA,522,15732.14,Methadone
2016,FFSU,GA,530,14468.66,Methadone
2016,FFSU,GA,573,19557.14,Methadone
2016,FFSU,GA,595,10344.19,Methadone
2016,FFSU,GA,606,16226.1,Methadone
2016,FFSU,GA,616,18549.82,Methadone
2016,FFSU,GA,667,33168.37,Methadone
2016,FFSU,GA,691,12100.95,Methadone
2016,FFSU,GA,720,12896.37,Methadone
2016,FFSU,IA,13,381.24,Methadone
2016,FFSU,IA,14,336.33,Methadone
2016,FFSU,IA,16,487.05,Methadone
2016,FFSU,IA,18,441.8,Methadone
2016,FFSU,IA,22,726.8,Methadone
2016,FFSU,IA,27,639.31,Methadone
2016,FFSU,IA,62,2032.38,Methadone
2016,FFSU,IA,80,1546.29,Methadone
2016,FFSU,IA,97,2337.32,Methadone
2016,FFSU,IA,111,2386.96,Methadone
2016,FFSU,IA,258,7196.19,Methadone
2016,FFSU,IA,360,11102.31,Methadone
2016,FFSU,ID,30,877.02,Methadone
2016,FFSU,ID,33,1236.32,Methadone
2016,FFSU,ID,39,790.92,Methadone
2016,FFSU,ID,50,1113.72,Methadone
2016,FFSU,ID,53,1124.08,Methadone
2016,FFSU,ID,55,1208.14,Methadone
2016,FFSU,ID,69,1646.2,Methadone
2016,FFSU,ID,69,2186.38,Methadone
2016,FFSU,ID,82,1803.84,Methadone
2016,FFSU,ID,83,1794.91,Methadone
2016,FFSU,ID,94,2194.79,Methadone
2016,FFSU,ID,96,2937.64,Methadone
2016,FFSU,ID,97,2139.73,Methadone
2016,FFSU,ID,101,3026.6,Methadone
2016,FFSU,ID,106,2329.09,Methadone
2016,FFSU,ID,129,3671.75,Methadone
2016,FFSU,ID,234,6745.35,Methadone
2016,FFSU,ID,258,8225.85,Methadone
2016,FFSU,ID,262,6238.01,Methadone
2016,FFSU,ID,276,9357.2,Methadone
2016,FFSU,ID,281,8751.92,Methadone
2016,FFSU,ID,322,11477.49,Methadone
2016,FFSU,IL,12,237.74,Methadone
2016,FFSU,IL,13,204.59,Methadone
2016,FFSU,IL,16,316.3,Methadone
2016,FFSU,IL,16,395.34,Methadone
2016,FFSU,IL,18,270.68,Methadone
2016,FFSU,IL,18,344.05,Methadone
2016,FFSU,IL,22,409.89,Methadone
2016,FFSU,IL,29,676.08,Methadone
2016,FFSU,IL,30,513.83,Methadone
2016,FFSU,IL,42,722.33,Methadone
2016,FFSU,IL,45,909.21,Methadone
2016,FFSU,IL,56,1137.01,Methadone
2016,FFSU,IL,66,1738.71,Methadone
2016,FFSU,IL,78,1767.63,Methadone
2016,FFSU,IL,87,1815.56,Methadone
2016,FFSU,IL,117,3988.8,Methadone
2016,FFSU,IL,159,2534.38,Methadone
2016,FFSU,IL,162,4793.24,Methadone
2016,FFSU,IL,293,6373.31,Methadone
2016,FFSU,IN,13,428.08,Methadone
2016,FFSU,IN,14,127.86,Methadone
2016,FFSU,IN,20,328.73,Methadone
2016,FFSU,IN,22,652.52,Methadone
2016,FFSU,IN,28,787.11,Methadone
2016,FFSU,IN,31,385.64,Methadone
2016,FFSU,IN,34,345.35,Methadone
2016,FFSU,IN,37,836.98,Methadone
2016,FFSU,IN,40,370.61,Methadone
2016,FFSU,IN,42,566.93,Methadone
2016,FFSU,IN,42,1144.99,Methadone
2016,FFSU,IN,43,592.55,Methadone
2016,FFSU,IN,45,863.59,Methadone
2016,FFSU,IN,46,867.25,Methadone
2016,FFSU,IN,49,1758.99,Methadone
2016,FFSU,IN,52,1539.74,Methadone
2016,FFSU,IN,65,2021.33,Methadone
2016,FFSU,IN,69,2160.59,Methadone
2016,FFSU,IN,81,2243.87,Methadone
2016,FFSU,KY,12,287.63,Methadone
2016,FFSU,KY,14,326.82,Methadone
2016,FFSU,KY,15,399.1,Methadone
2016,FFSU,KY,17,284.46,Methadone
2016,FFSU,KY,17,424.71,Methadone
2016,FFSU,LA,13,437.59,Methadone
2016,FFSU,LA,14,485.16,Methadone
2016,FFSU,MA,16,988.55,Methadone
2016,FFSU,MA,16,1002.2,Methadone
2016,FFSU,MA,16,1065.52,Methadone
2016,FFSU,MA,25,916.8,Methadone
2016,FFSU,MA,31,618.93,Methadone
2016,FFSU,MA,33,637.33,Methadone
2016,FFSU,MA,39,589.44,Methadone
2016,FFSU,MA,47,960.26,Methadone
2016,FFSU,MA,69,1154.01,Methadone
2016,FFSU,MA,81,1393.9,Methadone
2016,FFSU,MA,81,1446.08,Methadone
2016,FFSU,MA,105,1567.44,Methadone
2016,FFSU,MA,118,1764.71,Methadone
2016,FFSU,MA,135,2695.62,Methadone
2016,FFSU,MA,147,2892.95,Methadone
2016,FFSU,MA,163,3244.12,Methadone
2016,FFSU,MA,169,3078.84,Methadone
2016,FFSU,MA,171,2594.55,Methadone
2016,FFSU,MA,184,3379.03,Methadone
2016,FFSU,MA,191,3521.41,Methadone
2016,FFSU,MA,191,3754.38,Methadone
2016,FFSU,MA,201,3494.98,Methadone
2016,FFSU,MA,232,3681.34,Methadone
2016,FFSU,MA,253,5004.91,Methadone
2016,FFSU,MA,314,6167.39,Methadone
2016,FFSU,MA,350,6891.27,Methadone
2016,FFSU,MA,372,9827.18,Methadone
2016,FFSU,MA,552,16344.08,Methadone
2016,FFSU,MD,13,418.1,Methadone
2016,FFSU,MD,14,219.93,Methadone
2016,FFSU,MD,15,160.33,Methadone
2016,FFSU,MD,15,232.42,Methadone
2016,FFSU,MD,18,703.29,Methadone
2016,FFSU,MD,19,218.93,Methadone
2016,FFSU,MD,20,161.08,Methadone
2016,FFSU,MD,27,357.86,Methadone
2016,FFSU,MD,32,409.92,Methadone
2016,FFSU,MD,39,447.58,Methadone
2016,FFSU,MD,39,496.2,Methadone
2016,FFSU,MD,50,556.59,Methadone
2016,FFSU,MD,54,793.75,Methadone
2016,FFSU,MD,65,653.85,Methadone
2016,FFSU,MD,76,1237.51,Methadone
2016,FFSU,MD,85,1138.17,Methadone
2016,FFSU,MD,89,844.24,Methadone
2016,FFSU,MD,107,1162.84,Methadone
2016,FFSU,ME,22,550.68,Methadone
2016,FFSU,ME,28,359.44,Methadone
2016,FFSU,ME,40,589.54,Methadone
2016,FFSU,ME,45,676.42,Methadone
2016,FFSU,ME,52,759.92,Methadone
2016,FFSU,ME,56,1064.95,Methadone
2016,FFSU,ME,71,1147.16,Methadone
2016,FFSU,ME,75,1201.48,Methadone
2016,FFSU,ME,80,1280.81,Methadone
2016,FFSU,ME,104,1760.38,Methadone
2016,FFSU,ME,110,2090.47,Methadone
2016,FFSU,ME,131,2509.17,Methadone
2016,FFSU,ME,134,2002.32,Methadone
2016,FFSU,ME,148,2721.04,Methadone
2016,FFSU,ME,160,3381.89,Methadone
2016,FFSU,ME,173,3039.67,Methadone
2016,FFSU,ME,187,4255.6,Methadone
2016,FFSU,ME,255,5403.78,Methadone
2016,FFSU,ME,266,6488.67,Methadone
2016,FFSU,ME,270,4182.74,Methadone
2016,FFSU,ME,310,7055.89,Methadone
2016,FFSU,ME,328,5831.69,Methadone
2016,FFSU,ME,392,6401.13,Methadone
2016,FFSU,ME,396,8544.31,Methadone
2016,FFSU,ME,399,8664.01,Methadone
2016,FFSU,ME,473,9721.22,Methadone
2016,FFSU,ME,618,14335.82,Methadone
2016,FFSU,ME,833,18481.69,Methadone
2016,FFSU,MI,13,288.07,Methadone
2016,FFSU,MI,15,169.38,Methadone
2016,FFSU,MI,15,360.12,Methadone
2016,FFSU,MI,16,274.43,Methadone
2016,FFSU,MI,16,323.12,Methadone
2016,FFSU,MI,20,296.86,Methadone
2016,FFSU,MI,20,398.27,Methadone
2016,FFSU,MI,23,298.38,Methadone
2016,FFSU,MI,25,370.24,Methadone
2016,FFSU,MI,25,549.45,Methadone
2016,FFSU,MI,30,551.1,Methadone
2016,FFSU,MI,30,588.81,Methadone
2016,FFSU,MI,31,353.6,Methadone
2016,FFSU,MI,33,857.2,Methadone
2016,FFSU,MI,41,540.22,Methadone
2016,FFSU,MI,47,886.3,Methadone
2016,FFSU,MI,47,1152.58,Methadone
2016,FFSU,MI,50,1513.21,Methadone
2016,FFSU,MI,52,1603.5,Methadone
2016,FFSU,MI,53,1040.85,Methadone
2016,FFSU,MI,53,1608.59,Methadone
2016,FFSU,MI,54,1378.43,Methadone
2016,FFSU,MI,57,1238.24,Methadone
2016,FFSU,MN,14,536.14,Methadone
2016,FFSU,MN,15,393.78,Methadone
2016,FFSU,MN,15,527.33,Methadone
2016,FFSU,MN,15,556.35,Methadone
2016,FFSU,MN,24,494.29,Methadone
2016,FFSU,MN,24,516.17,Methadone
2016,FFSU,MN,31,619.92,Methadone
2016,FFSU,MN,35,665.9,Methadone
2016,FFSU,MN,35,1080.53,Methadone
2016,FFSU,MN,36,781.34,Methadone
2016,FFSU,MN,36,834.49,Methadone
2016,FFSU,MN,38,1335.54,Methadone
2016,FFSU,MN,46,953.46,Methadone
2016,FFSU,MN,46,1280.39,Methadone
2016,FFSU,MN,48,1174.61,Methadone
2016,FFSU,MN,50,1027.38,Methadone
2016,FFSU,MN,58,1573.73,Methadone
2016,FFSU,MN,61,1831.88,Methadone
2016,FFSU,MN,65,1754.98,Methadone
2016,FFSU,MN,65,1818.4,Methadone
2016,FFSU,MN,70,1549.91,Methadone
2016,FFSU,MN,73,1932.26,Methadone
2016,FFSU,MN,81,3377.02,Methadone
2016,FFSU,MN,86,2913.8,Methadone
2016,FFSU,MO,14,626.37,Methadone
2016,FFSU,MO,16,489.83,Methadone
2016,FFSU,MO,19,674.37,Methadone
2016,FFSU,MO,63,1808.51,Methadone
2016,FFSU,MO,76,2052.23,Methadone
2016,FFSU,MO,76,2173.96,Methadone
2016,FFSU,MO,84,2155.53,Methadone
2016,FFSU,MO,90,2258.89,Methadone
2016,FFSU,MO,93,2372.91,Methadone
2016,FFSU,MO,95,2823.4,Methadone
2016,FFSU,MO,99,2447.42,Methadone
2016,FFSU,MO,138,4285.77,Methadone
2016,FFSU,MO,210,6795.47,Methadone
2016,FFSU,MO,287,7709.39,Methadone
2016,FFSU,MO,291,8333.93,Methadone
2016,FFSU,MO,306,10485.71,Methadone
2016,FFSU,MO,384,11798.5,Methadone
2016,FFSU,MO,411,11959.52,Methadone
2016,FFSU,MO,411,13019.25,Methadone
2016,FFSU,MO,481,16425.54,Methadone
2016,FFSU,MO,505,14817.66,Methadone
2016,FFSU,MO,557,16221.68,Methadone
2016,FFSU,MO,623,20556.21,Methadone
2016,FFSU,MT,13,253.8,Methadone
2016,FFSU,MT,20,355.16,Methadone
2016,FFSU,MT,20,399.11,Methadone
2016,FFSU,MT,23,529.66,Methadone
2016,FFSU,MT,29,753.44,Methadone
2016,FFSU,MT,32,904.79,Methadone
2016,FFSU,MT,35,929.05,Methadone
2016,FFSU,MT,38,973.75,Methadone
2016,FFSU,MT,39,970.1,Methadone
2016,FFSU,MT,42,880.04,Methadone
2016,FFSU,MT,67,1479.44,Methadone
2016,FFSU,MT,103,2166.38,Methadone
2016,FFSU,MT,108,2506.54,Methadone
2016,FFSU,MT,119,2001.73,Methadone
2016,FFSU,MT,123,3074.32,Methadone
2016,FFSU,MT,130,2294.34,Methadone
2016,FFSU,MT,130,3187.42,Methadone
2016,FFSU,MT,140,3569.88,Methadone
2016,FFSU,MT,169,4079.21,Methadone
2016,FFSU,NC,15,184.69,Methadone
2016,FFSU,NC,23,1988.75,Methadone
2016,FFSU,NC,28,1331.96,Methadone
2016,FFSU,NC,33,814.67,Methadone
2016,FFSU,NC,36,850.76,Methadone
2016,FFSU,NC,51,815.38,Methadone
2016,FFSU,NC,94,865.95,Methadone
2016,FFSU,NC,116,1320.6,Methadone
2016,FFSU,NC,120,3181.75,Methadone
2016,FFSU,NC,132,1083.24,Methadone
2016,FFSU,NC,150,3766.48,Methadone
2016,FFSU,NC,158,3760.71,Methadone
2016,FFSU,NC,162,3618.91,Methadone
2016,FFSU,NC,188,4423.18,Methadone
2016,FFSU,NC,189,3879.08,Methadone
2016,FFSU,NC,220,5223.82,Methadone
2016,FFSU,NC,273,6597.16,Methadone
2016,FFSU,NC,275,6460.04,Methadone
2016,FFSU,NC,279,6562.66,Methadone
2016,FFSU,NC,372,8173.26,Methadone
2016,FFSU,NC,486,10299.71,Methadone
2016,FFSU,NC,517,12622.93,Methadone
2016,FFSU,NC,551,20251.63,Methadone
2016,FFSU,NC,557,9796.84,Methadone
2016,FFSU,NC,563,20380.68,Methadone
2016,FFSU,NC,652,19580.15,Methadone
2016,FFSU,NC,708,15076.38,Methadone
2016,FFSU,NC,801,20522,Methadone
2016,FFSU,NC,941,28288.37,Methadone
2016,FFSU,NC,970,32855.81,Methadone
2016,FFSU,NC,1098,38859.52,Methadone
2016,FFSU,ND,14,520.45,Methadone
2016,FFSU,ND,24,732.41,Methadone
2016,FFSU,NE,22,431.73,Methadone
2016,FFSU,NE,36,730.24,Methadone
2016,FFSU,NE,36,811.91,Methadone
2016,FFSU,NE,39,788.73,Methadone
2016,FFSU,NE,54,1182.12,Methadone
2016,FFSU,NE,56,996.27,Methadone
2016,FFSU,NE,56,1146.39,Methadone
2016,FFSU,NE,64,1150.66,Methadone
2016,FFSU,NE,64,1686.36,Methadone
2016,FFSU,NE,65,1425.87,Methadone
2016,FFSU,NE,67,1482.29,Methadone
2016,FFSU,NE,78,1713.3,Methadone
2016,FFSU,NE,89,1673.88,Methadone
2016,FFSU,NE,100,1416.73,Methadone
2016,FFSU,NE,102,1805.26,Methadone
2016,FFSU,NE,103,1873.57,Methadone
2016,FFSU,NE,111,1661.2,Methadone
2016,FFSU,NE,123,1863.07,Methadone
2016,FFSU,NE,126,1796.44,Methadone
2016,FFSU,NE,130,2391.74,Methadone
2016,FFSU,NH,14,201.81,Methadone
2016,FFSU,NH,26,482.34,Methadone
2016,FFSU,NH,26,611.98,Methadone
2016,FFSU,NJ,13,86.7,Methadone
2016,FFSU,NJ,13,130.29,Methadone
2016,FFSU,NJ,13,182.72,Methadone
2016,FFSU,NV,19,154.79,Methadone
2016,FFSU,NV,20,133.96,Methadone
2016,FFSU,NV,21,422.46,Methadone
2016,FFSU,NV,22,425.96,Methadone
2016,FFSU,NV,23,164.79,Methadone
2016,FFSU,NV,23,203.15,Methadone
